business id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,,,,
pzcqjJ3iBfjQyt8PzgHsYQ,"""7-Eleven""",Northwest,"""4800 N Jones Blvd""",Las Vegas,NV,89130,36.24684626,-115.225008,4,4,1,Automotive;Food;Grocery;Gas Stations;Convenience Stores,,,,
1nFY0M4KXYdE5Y2yBqX_Qg,"""Sky Van Lines""",,"""4500 Andrews St, Ste E""",North Las Vegas,NV,89081,36.24282928,-115.0871645,4,32,1,Movers;Home Services,,,,
9QtHDX71JnaQbmzWWVbi-A,"""Quark's Bar & Restaurant""",Eastside,"""Star Trek The Experience, 3000 Paradise Rd""",Las Vegas,NV,89109,36.1371122,-115.1529193,4,42,0,Restaurants;American (New),,,,
4ztVRM5aISy1cjLhNB8uQA,"""A Bonanza East Dental""",Sunrise,"""4890 E Bonanza Rd""",Las Vegas,NV,89110,36.1743171,-115.0660603,4,5,1,Dentists;General Dentistry;Health & Medical,,,,
ffj_p3iKT4GejZhD-CpV_g,"""Dave's Automotive""",Southeast,"""6000 S Eastern Ave""",Las Vegas,NV,89119,36.0803627,-115.117568,4,20,1,Automotive;Auto Repair,,,,
VRTfAP2DjvUYxRY3dw37hA,"""Spa and Salon at Bellagio""",The Strip,"""3600 S Las Vegas Blvd""",Las Vegas,NV,89109,36.11176081,-115.1768204,4,176,1,Gyms;Beauty & Spas;Active Life;Fitness & Instruction;Hair Salons;Day Spas,,,,
5LNZ67Yw9RD6nf4_UhXOjw,"""The Cosmopolitan of Las Vegas""",The Strip,"""3708 Las Vegas Blvd S""",Las Vegas,NV,89109,36.109746,-115.173888,4,3772,1,Hotels;Event Planning & Services;Casinos;Hotels & Travel;Arts & Entertainment,,,,
wZFQtn8-oMVSUDhmvtmMXQ,"""Rhodes Ranch Dental""",Southwest,"""7345 S Durango Dr, Ste 112""",Las Vegas,NV,89148,36.0548179,-115.2812543,4,13,1,Endodontists;Health & Medical;General Dentistry;Dentists,,,,
rfnBbkXc0q234rkDmmDeNQ,"""Destination Manhattan""",Spring Valley,"""4280 S Hualapai Way""",Las Vegas,NV,89147,36.11208344,-115.3143158,4,24,0,Beauty & Spas;Day Spas,,,,
cOnkmR8Nd6CQRKmpzwb6wQ,"""Mary Preheim Group""",Anthem,"""2855 Saint Rose Pkwy""",Henderson,NV,89052,36.0062393,-115.1097958,4,4,1,Real Estate;Real Estate Services;Home Services;Real Estate Agents,,,,
RPcR1mgwXTc-4FUx6xO7UQ,"""California Bullets Cheer Gym""",Southeast,"""1505 Helm Dr""",Las Vegas,NV,89119,36.0677657,-115.1307879,4,4,1,Gymnastics;Recreation Centers;Active Life,,,,
uJ4lJXKzxcM0-A5df2hgFg,"""Lawrence Newman - Las Vegas Urologist""",Spring Valley,"""5320 S Rainbow Blvd, Ste 272""",Las Vegas,NV,89118,36.091824,-115.2420593,4,10,1,Health & Medical;Doctors;Urologists,,,,
LpjoMIMDTr9tagtp1Gb2Dw,"""Safari Landscaping""",Northwest,"""6829 Sheffield""",Las Vegas,NV,89108,36.23933285,-115.2446383,4,32,1,Home Services;Home Decor;Home & Garden;Local Services;Landscape Architects;Shopping;Irrigation;Landscaping,,,,
4YEAuB5Ophy1pHlqaw15xQ,"""Animal Emergency Center""",Southeast,"""3340 E Patrick Ln""",Las Vegas,NV,89120,36.0793373,-115.1028274,4,61,1,Health & Medical;Pet Services;Emergency Medicine;Veterinarians;Pets;Doctors;Emergency Pet Hospital;Emergency Rooms,,,,
QtitOExaPGBpd1He-WNUsQ,"""G E Hendricks, OD""",,"""61 E Lake Mead Pkwy""",Henderson,NV,89015,36.0378387,-114.9842645,4,3,1,Eyewear & Opticians;Optometrists;Health & Medical;Shopping,,,,
xvdDcG7oWT_KxU9fnd2j_w,"""Breakfast & Grill Cafe""",University,"""4550 S Maryland Pkwy, Ste D""",Las Vegas,NV,89119,36.1067927,-115.1364724,4,59,1,Food;Breakfast & Brunch;Restaurants;American (Traditional),,,,
Av3s9LVE5xEBW6Z7FiQWyQ,"""Amy's Hallmark Shop""",Westside,"""9911 W Charleston Blvd, Ste 2""",Las Vegas,NV,89117,36.1579269,-115.3132315,4,11,1,Flowers & Gifts;Arts & Crafts;Shopping;Gift Shops;Event Planning & Services;Cards & Stationery,,,,
OrAc9grH4J8yawkwUEymMA,"""The Ice Rink at Boulevard Pool""",The Strip,"""The Cosmopolitan Of Las Vegas, 3708 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1098657,-115.1737118,4,98,1,Active Life;Skating Rinks,,,,
zbRtvgJfJKVMTIt1JZ309g,"""Charming Charlie""",The Strip,"""3200 Las Vegas Blvd S, Ste 2126, Fashion Show Mall""",Las Vegas,NV,89109,36.1272241,-115.1715512,4,4,1,Shopping;Jewelry;Accessories;Women's Clothing;Fashion,,,,
WRuNsvo00bAUDmu_cbQxmw,"""Hattitude""",The Strip,"""3663 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1107323,-115.1722365,4,24,1,Hats;Fashion;Accessories;Shopping,,,,
#NAME?,"""Kopper Keg South""",Southeast,"""2375 E Torino Ave""",Las Vegas,NV,89123,36.0290393,-115.1193516,4,22,1,Restaurants;American (Traditional),,,,
3Uwi0jRkPSXMMzEnPlT2GQ,"""Oasis Las Vegas RV Resort""",Southeast,"""2711 W Windmill Ln""",Las Vegas,NV,89123,36.0407816,-115.1782385,4,123,1,Hotels & Travel;RV Parks,,,,
_JwfmRh0T8mEEx-A4FqMOw,"""Tuscany Grill""",Anthem,"""11105 S Eastern Ave""",Henderson,NV,89052,35.9904395,-115.1015688,4,119,1,Restaurants;Italian,,,,
S28d3Nn0UC8nOZlzzbQyBg,"""Classic Cleaners & Alterations""",,"""1331 W Warm Springs Rd, Ste 180""",Henderson,NV,89014,36.0557213,-115.0425665,4,20,1,Dry Cleaning & Laundry;Local Services;Shoe Repair;Sewing & Alterations;Laundry Services;Dry Cleaning,,,,
O7ot_LMlCfLpOP9tBqeNfw,"""Kabuki Japanese Restaurant""",Southeast,"""6605 Las Vegas Blvd South, Ste 147""",Las Vegas,NV,89119,36.0675358,-115.177972,4,545,1,Restaurants;Japanese;Sushi Bars;Asian Fusion,,,,
Yb_vynxYrpw-QM3cXPx0hQ,"""Movado Company Store""",Southeast,"""7400 Las Vegas Blvd S""",Las Vegas,NV,89123,36.0549747,-115.1690569,4,4,1,Shopping;Watches,,,,
vnI5aUYsj_rubcY-A8CdDA,"""Hush Puppies Factory Direct""",Southeast,"""7400 Las Vegas Blvd S, Ste 17""",Las Vegas,NV,89123,36.05315318,-115.170544,4,4,1,Fashion;Shopping;Shoe Stores,,,,
cYwJA2A6I12KNkm2rtXd5g,"""Gordon Ramsay BurGR""",The Strip,"""3667 Las Vegas Blvd S""",Las Vegas,NV,89109,36.110724,-115.172169,4,5447,0,American (Traditional);Burgers;Restaurants,,,,
_M6cf_rx6rMsKaEiLmZVFA,"""Select Physical Therapy""",,"""2650 N Tenaya Way, Ste 180""",Las Vegas,NV,89128,36.207884,-115.2493547,4,3,1,Physical Therapy;Health & Medical,,,,
k93pffXYuJahqlFPl-8N8g,"""Superior Tire - Goodyear Auto Service Center""",,"""4501 E Sunset Rd""",Henderson,NV,89014,36.0704566,-115.0747863,4,99,1,Tires;Auto Repair;Automotive;Oil Change Stations,,,,
cwg2eCILpIJPP1UTxAlTyQ,"""Carrie Maddux - State Farm Insurance Agent""",Sunrise,"""5891 E Charleston Blvd, Ste 140""",Las Vegas,NV,89142,36.15894176,-115.0453127,4,4,1,Insurance;Home & Rental Insurance;Financial Services;Auto Insurance,,,,
pZ542tM-azxBkEn2Xu6WUQ,"""My House Fitness""",Spring Valley,"""9460 W Flamingo Rd, Ste 120""",Las Vegas,NV,89147,36.1155489,-115.2982953,4,8,1,Nutritionists;Trainers;Gyms;Fitness & Instruction;Active Life;Health & Medical;Boot Camps;Weight Loss Centers,,,,
y-ZZe1dz8AMjiAwNVo3h_A,"""Tail and Fin""",Summerlin,"""1910 Village Center Cir, Ste 9""",Las Vegas,NV,89134,36.193162,-115.3041037,4,158,1,Restaurants;Food;Sushi Bars;Poke;Japanese,,,,
h-vvpbPlzrR2KrjVvqBMrA,"""Jackpot Bar & Grill""",,"""4360 S Decatur Blvd""",Las Vegas,NV,89103,36.1106107,-115.2074609,4,16,1,Karaoke;American (Traditional);Bars;Food;Party & Event Planning;Venues & Event Spaces;Sports Bars;Nightlife;Event Planning & Services;Breweries;Restaurants,,,,
lW9omYc1NlPcXq4jZhW2uw,"""Northshore Learning Tree""",Northwest,"""7901 W Gowan Rd""",Las Vegas,NV,89129,36.22549,-115.267954,4,14,1,Local Services;Education;Preschools;Elementary Schools;Child Care & Day Care,,,,
5w4ijV_OqPWhTp4HL4OcRA,"""Desert Dental Specialists""",Westside,"""7520 W Sahara Ave""",Las Vegas,NV,89117,36.1444339,-115.255453,4,3,1,Periodontists;Cosmetic Dentists;Endodontists;Health & Medical;Dentists,,,,
p0awMLrWIDmPRXcGuuXX3g,"""American Technologies, Inc""",,"""70 Corporate Park Drive""",Henderson,NV,89074,36.0359537,-115.0360099,4,7,1,Home Services;Contractors;Damage Restoration,,,,
uS93B9po93SE5RXBmCAUIQ,"""LV Park and Sell""",Westside,"""3115 Meade Ave""",Las Vegas,NV,89102,36.135795,-115.182947,4,5,1,Automotive;Car Dealers;RV Dealers;Boat Dealers,,,,
PeSIVXbiZCWZAbdr397NbQ,"""Stephen Castorino, MD -  Advanced Health and Endocine""",Summerlin,"""653 N Town Center Dr, Ste 202""",Las Vegas,NV,89144,36.1805637,-115.3159257,4,13,1,Weight Loss Centers;Endocrinologists;Health & Medical;Doctors,,,,
TspQ9jCczz436RiJHJQYZw,"""Fresh Kabob""",Southeast,"""1405 E Sunset Rd, Ste 130""",Las Vegas,NV,89119,36.07146268,-115.1341723,4,203,1,Mediterranean;Restaurants,,,,
VVvJ9tX9uwl07GRnVIX5SA,"""High Roller Deli""",University,"""4440 S Maryland Pkwy""",Las Vegas,NV,89119,36.1084263,-115.1373615,4,5,0,Restaurants;Italian;Delis,,,,
tZqG8XeaVSY157QpqREuXw,"""Modern Dental Care""",Southeast,"""9895 S Maryland Pkwy, Ste A""",Las Vegas,NV,89183,36.010143,-115.1371827,4,48,1,Dentists;Oral Surgeons;Health & Medical;Dental Hygienists;General Dentistry;Cosmetic Dentists;Pediatric Dentists,,,,
PU46ghXwFt84kGBWSaLnMg,"""Hair We R""",Southeast,"""5025 S Eastern Ave, Ste 8""",Las Vegas,NV,89119,36.0975709,-115.1196375,4,8,1,Barbers;Beauty & Spas,,,,
HsEStDB_LB6x0LuXQ6LP4A,"""Khoury's Mediterranean Restaurant""",Westside,"""9340 W Sahara Ave, Ste 106""",Las Vegas,NV,89117,36.1475888,-115.2991698,4,220,1,Greek;Lebanese;Mediterranean;Restaurants;Middle Eastern;Sandwiches,,,,
4IN3sNUrqA8uLiLcBg-IWA,"""Flour & Grounds""",,"""1650 W Warm Springs Rd""",Henderson,NV,89014,36.05700598,-115.0566596,4,22,0,Cafes;Coffee & Tea;Bakeries;Vegan;Food;Restaurants,,,,
5exz18duMXvg91ZPdNX3eA,"""Blue Ribbon Fried Chicken - Grand Bazaar""",The Strip,"""3623 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1141451,-115.1719886,4,108,1,Restaurants;Chicken Shop,,,,
_RsOY06IHufwmtys-bEzJA,"""Author's Cafe""",,"""280 S Green Valley Pkwy""",Henderson,NV,89012,36.0205587,-115.0834631,4,5,0,Public Services & Government;Libraries,,,,
7mYi03nDHCyUF7eBymCNEw,"""Whitney Ranch Dental""",,"""1001 Whitney Ranch Dr""",Henderson,NV,89014,36.0786997,-115.0535925,4,15,1,Cosmetic Dentists;General Dentistry;Dentists;Health & Medical;Orthodontists,,,,
4JkGjRRc3XucG9U8XwthGg,"""China Gourmet""",Sunrise,"""2585 S Nellis Blvd, Ste 7""",Las Vegas,NV,89121,36.14271809,-115.0661981,4,86,1,Restaurants;Chinese,,,,
HvTEmjApeWQxZXJJ9p-I1w,"""Fiesta Hair & Tan""",Sunrise,"""4430 E Charleston Blvd, Ste 3""",Las Vegas,NV,89104,36.1590338,-115.0794803,4,10,1,Hair Salons;Tanning;Beauty & Spas,,,,
e9q0RPoKoja0C4Q_a6cnZA,"""Smoke's Poutinerie""",Downtown,"""725 Las Vegas Blvd S""",Las Vegas,NV,89101,36.161205,-115.145457,4,51,0,Restaurants;Poutineries,,,,
UNVYKGIq6jwcAnP1sT7jgg,"""Harry's Dora Maria Family Restaurant""",,"""4889 E Craig Rd""",Las Vegas,NV,89115,36.240065,-115.067143,4,5,0,Restaurants;Mexican,,,,
jESNvUU4zGqQ0c0XEdo5kA,"""Visionworks""",,"""681 Mall Ring Cir""",Henderson,NV,89014,36.065797,-115.045795,4,16,1,Health & Medical;Shopping;Eyewear & Opticians;Optometrists,,,,
eUuKXhloFVHdQsLdodcLbw,"""Parsley Modern Mediterranean""",Southeast,"""6420 S Pecos Rd""",Las Vegas,NV,89120,36.072381,-115.100413,4,354,1,Vegan;Vegetarian;Restaurants;Mediterranean,,,,
0KjY3gmtqQjc4sK-uG-6fQ,"""Pink Box Doughnuts""",Anthem,"""10251 S Eastern Ave, Ste C""",Henderson,NV,89052,36.0033972,-115.1104709,4,318,1,Bakeries;Food,,,,
hHEuNT81YA6sLmmDn2cS5A,"""Vegas Vaughn Photography""",Northwest,"""""",Las Vegas,NV,89129,36.2330997,-115.2719048,4,4,1,Video/Film Production;Professional Services,,,,
LPnGdeEJyMMO02e02PqZBA,"""P.J. Clarke's New York Chophouse""",The Strip,"""The Forum Shops At Caesars Palace, 3500 S Las Vegas Blvd""",Las Vegas,NV,89109,36.118399,-115.172945,4,235,0,Seafood;Gastropubs;Restaurants;American (New);Steakhouses,,,,
hemyav9xG7k2uoZCVpJ5Nw,"""GC Tours""",The Strip,"""3565 Las Vegas Blvd S, Ste 165""",Las Vegas,NV,89109,36.1169271,-115.1724407,4,32,1,Hotels & Travel;Tours,,,,
J2PUOFhykcKN0GeM7Epoew,"""M & M Electric""",,"""3655 W Dewey Dr""",Las Vegas,NV,89118,36.08785,-115.188274,4,5,1,Home Services;Electricians,,,,
b2oLwfXjLiGVLDBdsFfOJg,"""Classylash & Spa Services""",Westside,"""8751 W Charleston Blvd""",Las Vegas,NV,89117,36.1584817,-115.2857741,4,14,1,Beauty & Spas;Eyelash Service;Day Spas,,,,
LPnbHWVedn2oX3WGkHOJSQ,"""Jason's Deli""",,"""100 N City Pkwy""",Las Vegas,NV,89106,36.1742769,-115.147894,4,40,1,Restaurants;Delis;Sandwiches;Salad,,,,
yR-SdS2qU7xlERx8CPHYbg,"""32 Degree Draft Bar""",,"""12300 Las Vegas Blvd S""",Henderson,NV,89044,35.96557984,-115.1695435,4,50,1,Nightlife;Bars;Sports Bars,,,,
c3ChAxySmjRtM7S6FCxx4A,"""L Nails & Spa""",Anthem,"""11115 S Eastern Ave, Ste 120""",Henderson,NV,89052,35.9902393,-115.1010409,4,13,1,Nail Salons;Beauty & Spas,,,,
uAqyrHdOMctwbAhoLaTfNw,"""Fantastic Sams Hair Salons""",,"""5965 W. Tropicana""",Las Vegas,NV,89103,36.09893104,-115.2232592,4,19,1,Hair Salons;Beauty & Spas;Barbers,,,,
N6Ngxip89fHpdfdaAmMURQ,"""Larry Keever - State Farm Insurance Agent""",Summerlin,"""10300 W Charleston Blvd, Ste 22""",Las Vegas,NV,89135,36.1606428,-115.320685,4,3,1,Financial Services;Insurance;Auto Insurance;Home & Rental Insurance,,,,
cxZaoWq6x28AYgj7yhl5wA,"""Getting Legal""",Westside,"""2621 W Charleston Blvd""",Las Vegas,NV,89102,36.1584742,-115.1776056,4,19,1,Naturopathic/Holistic;Medical Cannabis Referrals;Cannabis Clinics;Doctors;Health & Medical,,,,
wPxrC9l4c4IGgLVancQzgA,"""Heaven's Cookie & Creations""",South Summerlin,"""3370 S Hualapai Way, Ste 145""",Las Vegas,NV,89117,36.1284289,-115.314551,4,5,0,Desserts;Bakeries;Food,,,,
ekINl6zdF0ABtzvuBIjPSw,"""McGhie's Ski, Bike & Board""",,"""19, Ste phanie""",Henderson,NV,89015,36.0302654,-115.0472625,4,34,1,Sporting Goods;Shopping,,,,
DzUfIGc1Tk4UW7F5_yZ8tA,"""Oliver Peoples Las Vegas""",Downtown,"""875 S Grand Central Pkwy, Ste 1605, Las Vegas Premium Outlets""",Las Vegas,NV,89106,36.1634205,-115.1588431,4,18,1,Eyewear & Opticians;Shopping,,,,
7fvqqwVzVNGtea6v5f1yVQ,"""Bob's Market""",,"""70 E Centennial Pkwy""",Las Vegas,NV,89101,36.276777,-115.1391375,4,15,1,Gas Stations;Food;Automotive;Grocery;Convenience Stores,,,,
LRWM3vktESJJEYpBs-_x4g,"""Papa Murphy's""",,"""175 North Stephanie St, Ste 160""",Henderson,NV,89074,36.04030264,-115.0475952,4,34,1,Food;Restaurants;Pizza,,,,
Y5Kf9tRVcibObhSQ7AAIog,"""Crowbar""",Westside,"""1113 S Rainbow Blvd""",Las Vegas,NV,89146,36.1582265,-115.2446302,4,28,0,Bars;Sports Bars;Beer;Wine & Spirits;Food;Dive Bars;Nightlife,,,,
Z411-jn51XGq7Xym7oWkwQ,"""Port of Subs""",Spring Valley,"""5801 S Decatur Blvd, Ste 160""",Las Vegas,NV,89118,36.08468228,-115.2085028,4,10,1,Restaurants;Event Planning & Services;Sandwiches;Caterers,,,,
GdE5ZF7XMDyjwBVB_5qszA,"""Northside Nathan's""",Spring Valley,"""9320 W Flamingo Rd""",Las Vegas,NV,89147,36.1152241,-115.2939712,4,28,0,Pizza;Restaurants,,,,
dROPIU4T7nEWA8SSm0oU-g,"""V Boutique & Salon""",,"""800 N Rainbow, Ste 218""",Las Vegas,NV,89107,36.1803263,-115.2416741,4,5,0,Shopping;Women's Clothing;Cosmetics & Beauty Supply;Fashion;Eyelash Service;Nail Salons;Beauty & Spas;Accessories;Skin Care,,,,
P2uRw9HPCTuUOc0x06-oLA,"""Acura of Las Vegas Service""",Westside,"""7000 W Sahara Ave""",Las Vegas,NV,89117,36.1448266,-115.2467493,3.5,37,1,Automotive;Auto Repair,,,,
SsN-SaGGkJn2Qm-jSDQ4aQ,"""Trevi""",The Strip,"""3500 S Las Vegas Blvd""",Las Vegas,NV,89109,36.11896409,-115.1757905,3.5,771,1,Pizza;American (Traditional);Restaurants;Ice Cream & Frozen Yogurt;Italian;Food,,,,
EVpjpTaSUdeXG0b69krzAQ,"""Subway""",Spring Valley,"""5693 S Jones Blvd, Ste 121""",Las Vegas,NV,89118,36.08692056,-115.2255934,3.5,13,1,Vegetarian;Fast Food;Restaurants;Sandwiches,,,,
Ki-1R4iNjglfsuTFQmIOFA,"""Bubby's University""",Spring Valley,"""4570 S Hualapai Way""",Las Vegas,NV,89147,36.10642242,-115.3143082,3.5,52,1,Nightlife;Bars;Sports Bars,,,,
ru35Z92NtGynsmw0iZDarQ,"""Tony's Mexican Food""",Spring Valley,"""5752 S Ft Apache Rd, Ste 100""",Las Vegas,NV,89148,36.08382209,-115.2970706,3.5,123,1,Mexican;Restaurants,,,,
zNnddmmMiW9aKBccTTGoXw,"""Starbucks""",,"""6120 N Decatur Blvd, Ste 100""",North Las Vegas,NV,89131,36.27141104,-115.2064739,3.5,38,1,Coffee & Tea;Food,,,,
lxT2a6qDf4zcVZrDiY47eQ,"""Pandullo Law""",Downtown,"""400 S 4th St, Ste 500""",Las Vegas,NV,89101,36.1660489,-115.1449643,3.5,5,1,Lawyers;Criminal Defense Law;Professional Services;DUI Law;Personal Injury Law,,,,
wK8XNb8swzQJrru35cVJow,"""7-Eleven""",,"""4800 W Washington Ave""",Las Vegas,NV,89107,36.1812587,-115.2064828,3.5,3,1,Food;Grocery;Gas Stations;Automotive;Convenience Stores,,,,
LBVNBYNgopam1CzqPUPVvQ,"""Ginza Sushi""",,"""375 N Stephanie St, Ste 311""",Henderson,NV,89014,36.0542524,-115.0469435,3.5,42,0,Japanese;Restaurants;Sushi Bars,,,,
TdEi3hj4t9086BqlhzjcRg,"""Comprehensive Cancer Centers of Nevada, Horizon Ridge""",Anthem,"""2460 W Horizon Ridge Pkwy""",Henderson,NV,89052,36.006564,-115.0934777,3.5,5,1,Doctors;Diagnostic Services;Oncologist;Health & Medical;Medical Centers;Sleep Specialists,,,,
wiXeRnQMpG2VVtamiIvT6Q,"""Oasis Spa""",,"""4780 W Tropicana Ave, Ste 105""",Las Vegas,NV,89103,36.1014914,-115.2054234,3.5,69,1,Beauty & Spas;Massage;Health & Medical;Day Spas;Reflexology,,,,
lKOvx_aAXiXQGooZ-4bq9Q,"""Pin Kaow Thai Restaurant""",,"""9530 S Eastern Ave, Ste 100""",Henderson,NV,89123,36.01621883,-115.117161,3.5,432,1,Thai;Restaurants,,,,
rt9ozlw0qG4OmFwzBFSarA,"""Myint Facial Plastic & Cosmetic Surgery""",Westside,"""2598 Windmill Pkwy""",Henderson,NV,89074,36.1436642,-115.2648069,3.5,7,1,Doctors;Cosmetic Surgeons;Health & Medical,,,,
8IY7Ke86FdTCAgidNTk8eA,"""Apache Joes Bar & Grill""",Southeast,"""5040 Broadbent Blvd""",Las Vegas,NV,89122,36.097435,-115.029413,3.5,19,1,Beer;Wine & Spirits;Food;Bars;Pool Halls;Nightlife,,,,
1SqLPgnZEVeVYDM-AuoFhg,"""Pop's Philly Steaks""",Westside,"""501 S Decatur Blvd""",Las Vegas,NV,89107,36.166261,-115.205674,3.5,534,1,Restaurants;Sandwiches;Cheesesteaks,,,,
zZn22GJCl6f2fCrnUBQhcA,"""Rubio's""",,"""7300 Aliante Pkwy""",North Las Vegas,NV,89084,36.2919853,-115.1806678,3.5,18,1,Event Planning & Services;Salad;Restaurants;Caterers;Seafood;Mexican,,,,
JhRxDdmZSGDG_u7cGxaYrw,"""California Pizza Kitchen""",South Summerlin,"""10945 Oval Park Dr""",Las Vegas,NV,89135,36.15151159,-115.3318271,3.5,188,1,Restaurants;American (Traditional);Nightlife;Bars;Cocktail Bars;Pizza,,,,
HVFKw_1abKVGYscxYKlKYA,"""Al's Beef""",Westside,"""6840 W Sahara Ave""",Las Vegas,NV,89146,36.14463432,-115.2415717,3.5,168,0,Restaurants;Hot Dogs;Italian;Sandwiches,,,,
wFULjXluYStppwSXvpQJWw,"""StorageOne""",Northwest,"""4850 N Jones Blvd""",Las Vegas,NV,89130,36.2472886,-115.225199,3.5,7,1,Automotive;Local Services;Truck Rental;Self Storage,,,,
oYPpWHgsjcIt-tUzGXk_eA,"""Sammy's L.A. Pastrami & Burgers""",,"""4035 S Decatur Blvd""",Las Vegas,NV,89103,36.1154362,-115.2081788,3.5,194,0,Restaurants;Sandwiches;Burgers;Hot Dogs,,,,
BeRru_WmkGbOJGWMfTaBIA,"""Obsession Beauty Salon""",Downtown,"""1203 E Charleston Blvd, Ste 150""",Las Vegas,NV,89104,36.1593306,-115.135877,3.5,3,1,Beauty & Spas;Hair Salons,,,,
StiVCEQ7Z2BSF6eaWH5KeA,"""Crafted Bar""",Southeast,"""Mccarran Airport""",Las Vegas,NV,89119,36.08462264,-115.1503638,3.5,4,1,Beer;Wine & Spirits;Food,,,,
rTS8LsUmNIiXsXydE49tPA,"""Margaritaville""",The Strip,"""3555 Las Vegas Blvd S""",Las Vegas,NV,89109,36.117162,-115.172409,3.5,1327,1,Burgers;Nightlife;American (New);Bars;Music Venues;American (Traditional);Seafood;Arts & Entertainment;African;Restaurants,,,,
O_C-2kZMHGnq3ZDL_OaG6Q,"""Morels French Steakhouse & Bistro""",The Strip,"""3325 Las Vegas Blvd S""",Las Vegas,NV,89109,36.12460358,-115.1689885,3.5,614,1,Restaurants;Steakhouses;Lounges;Nightlife;French;Bars,,,,
sPNTGNv_3trjiUF5kxgtkw,"""Sto Nino filipino asian market""",,"""955 W Craig Rd, Ste 114""",North Las Vegas,NV,89032,36.238361,-115.154932,3.5,6,0,Grocery;Food,,,,
C7JaaErXLB3B3486LfWg5w,"""Findlay Honda Henderson""",,"""933 Auto Show Dr""",Henderson,NV,89014,36.0443847,-115.0261569,3.5,318,1,Car Dealers;Auto Parts & Supplies;Auto Repair;Automotive,,,,
QMPDsRxHmDtap9ECO1Uwjg,"""Mr Eat'z""",,"""6386 W Lake Mead Blvd""",Las Vegas,NV,89108,36.1964168,-115.2325496,3.5,60,1,Pizza;Restaurants,,,,
M3cRrpdpF4TrIIXiD7qRzA,"""Famous Dave's""",Southeast,"""8040 Las Vegas Blvd S""",Las Vegas,NV,89123,36.043483,-115.171085,3.5,3,0,Restaurants;Barbeque,,,,
HISTKUfhcGd9G5Esan_wrw,"""US Post Office""",,"""1680 W Sunset Rd""",Henderson,NV,89014,36.0643103,-115.0590293,3.5,7,1,Post Offices;Convenience Stores;Food;Public Services & Government,,,,
fXJd3YjSBN6j8GC48SaFIA,"""WHASN Southwest""",Spring Valley,"""8285 W Arby Ave, Ste 380""",Las Vegas,NV,89113,36.05842,-115.2721056,3.5,38,1,Obstetricians & Gynecologists;Health & Medical;Doctors,,,,
kUBG2fB0lhszGS24yPcG-A,"""Drizin Law | Probate, Estate Planning, Wills and Trusts""",,"""2460 Professional Ct, Ste 110""",Las Vegas,NV,89128,36.204604,-115.254705,3.5,6,1,General Litigation;Estate Planning Law;Real Estate Law;Lawyers;Business Law;Professional Services;Wills;Trusts;& Probates;Divorce & Family Law,,,,
iR_vhTcQbPN_aEk3HxEQ8A,"""Zen Foot Spa""",Chinatown,"""4770 Spring Mountain Rd, Ste 103""",Las Vegas,NV,89102,36.126636,-115.205762,3.5,139,1,Health & Medical;Reflexology;Day Spas;Beauty & Spas;Massage Therapy,,,,
WcdNwJ1DVcHz_8tzuphweg,"""West Charleston Animal Hospital""",Westside,"""7891 W Charleston Blvd""",Las Vegas,NV,89117,36.1587718,-115.2642728,3.5,99,1,Emergency Pet Hospital;Pets;Pet Sitting;Veterinarians;Pet Services,,,,
fvLNLFLtvcDk8GEmWJxgqg,"""Five Guys""",,"""1321 W Sunset Rd""",Henderson,NV,89014,36.0631777,-115.0441066,3.5,61,1,Restaurants;Fast Food;Burgers,,,,
X6TD8xLS_KMneyOGquOSVQ,"""Blue Diamond Saloon""",Southwest,"""6935 Blue Diamond Rd""",Las Vegas,NV,89178,36.021405,-115.244268,3.5,30,1,Bars;Nightlife,,,,
#NAME?,"""Parkdale Community Center & Water Park""",,"""3200 Ferndale St""",Las Vegas,NV,89121,36.13188724,-115.0773239,3.5,3,1,Active Life;Swimming Pools;Recreation Centers,,,,
_kB1BSKQ5lRzhvcmCY7E0Q,"""Vegas CheeseSteaks""",,"""""",Las Vegas,NV,89108,36.2030945,-115.2244853,3.5,6,0,Restaurants;Food Stands;Food Delivery Services;Food;Steakhouses,,,,
9tjX_OuFofQxLTh9pky8KQ,"""Pinoy Resto Buffet""",Downtown,"""1436 E Charleston Ave""",Las Vegas,NV,89102,36.15936,-115.160712,3.5,6,1,Buffets;Filipino;Restaurants;Asian Fusion,,,,
RpNzAp-2cW9cFgML_zGnXQ,"""Sexy Aphrodita Lingerie""",Downtown,"""1616 Las Vegas Blvd S, Ste 150""",Las Vegas,NV,89104,36.15180617,-115.1524365,3.5,6,0,Lingerie;Fashion;Shopping,,,,
AJWWHQQUxbpc3zCWQCbkHQ,"""Cvs Pharmacy""",Southeast,"""9715 S Maryland Pkwy""",Las Vegas,NV,89183,36.0127748,-115.1377354,3.5,3,1,Drugstores;Shopping,,,,
