business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,,,,
3QsTU7MZp2jKumN1c1BKrw,"""Starpower""",,"""7077 E Mayo Blvd, Ste 120""",Phoenix,AZ,85054,33.6524229,-111.9277668,4,10,1,Shopping;Security Systems;Home Theatre Installation;Home Services;Home Automation;Electronics,,,,
S5b_YV6a3fxUpDlk-rkMAA,"""Brooklyn Bedding""",,"""4360 E Main St""",Mesa,AZ,85205,33.41589061,-111.7369235,4,8,1,Shopping;Mattresses;Home & Garden,,,,
EhYPSOdJ1xixc1-vTy2oxA,"""Desert Ridge KinderCare""",,"""22050 N 44th St""",Phoenix,AZ,85050,33.688217,-111.98029,4,7,1,Child Care & Day Care;Local Services;Preschools;Education;Elementary Schools,,,,
azHJsYAc_GlO7QhHl1A5-g,"""Champs Family Automotive""",,"""13200 W Foxfire Dr, Ste 137-138, Ste 137 - 138""",Surprise,AZ,85378,33.6424528,-112.344255,4,6,1,RV Repair;Automotive;Auto Repair,,,,
ETrTVGa6iziYD6RX8R7fCw,"""Amazing Lash Studio - Ahwatukee""",,"""4722 East Ray Rd, Ste 21""",Phoenix,AZ,85044,33.3217312,-111.9821741,4,14,1,Cosmetics & Beauty Supply;Shopping;Eyelash Service;Beauty & Spas,,,,
1dX0u7zsjizDvatHEutHdQ,"""Lenny's Burger""",,"""2545 W Glendale Ave""",Phoenix,AZ,85051,33.5382419,-112.1146912,4,110,1,Restaurants;Burgers,,,,
eZ90hODzk5We3EcXw0b4Fg,"""Suzanne's Hot Stuff""",,"""6245 E Cave Creek Rd""",Cave Creek,AZ,85331,33.8314777,-111.945564,4,9,1,Specialty Food;Food,,,,
_AEVwvyOtR2qQva66UmWhQ,"""Club 42 Permanent Cosmetics""",,"""3851 E Thunderbird Rd, Ste B113""",Phoenix,AZ,85032,33.6109899,-111.9981776,4,5,1,Permanent Makeup;Beauty & Spas;Makeup Artists;Eyelash Service,,,,
eSENXDnnNSo-MLLkWJQ8Vg,"""La Santisima""",,"""5932 W Glendale Ave""",Glendale,AZ,85301,33.5388171,-112.1880667,4,299,1,Food;Vegetarian;Vegan;Breakfast & Brunch;Mexican;Nightlife;Bars;Restaurants,,,,
_mg5bYknpZgaWSfjQVmrJQ,"""Spinato's Pizzeria""",,"""5509 N 7th St""",Phoenix,AZ,85014,33.51700641,-112.0646513,4,286,1,Pizza;Restaurants;Italian,,,,
p2K0K84PD4XQ01FX7OFM_g,"""Arizona Pet Resort""",,"""1211 E Curry Rd""",Tempe,AZ,85281,33.439734,-111.91988,4,14,0,Pet Services;Veterinarians;Pet Sitting;Pets,,,,
NF0H-HFJOK6R8fkhYkFuzw,"""Firebirds Wood Fired Grill""",,"""3435 W Chandler Blvd""",Chandler,AZ,85226,33.3045866,-111.9006511,4,411,1,Bars;Wine Bars;Restaurants;Seafood;Nightlife;Steakhouses;American (Traditional),,,,
nVMw0d7zD5Z2VTPDey61qg,"""Modern Burger""",,"""7014 E Camelback Rd, Ste 1433""",Scottsdale,AZ,85251,33.5025088,-111.9290233,4,31,0,Burgers;Restaurants,,,,
2tZnGrYoyaBqZgnYMxINWA,"""Ritter's Frozen Custard""",,"""17014 W Bell Rd, Ste 102""",Surprise,AZ,85379,33.640491,-112.4247095,4,5,0,Ice Cream & Frozen Yogurt;Food,,,,
yt1C94WXeUokPsjyqWWaiQ,"""Caribbean Palm - Scottsdale""",,"""7049 E Mcdowell Rd""",Scottsdale,AZ,85257,33.4656047,-111.9293095,4,65,1,Bars;Diners;Restaurants;Seafood;Caribbean;Nightlife,,,,
lAQTjlPMxIXdrQyZ-X7rcQ,"""Fair Oaks Cigars""",,"""9780 W Northern Ave, Ste 1105""",Peoria,AZ,85345,33.5522955,-112.2698868,4,23,1,Shopping;Tobacco Shops,,,,
4GqYKACl7yKz_dBDGXMZMA,"""Lone Tree Golf Club""",,"""6262 S Mountain Blvd""",Chandler,AZ,85249,33.21515574,-111.783818,4,11,1,Golf;Active Life,,,,
hJ1l9YiMw00eVUNokOmIpA,"""Scottsdale Children's Group""",,"""7425 E Shea Blvd""",Scottsdale,AZ,85260,33.581766,-111.9213357,4,24,1,Health & Medical;Doctors;Pediatricians,,,,
YuBeRmlrnrgqv6Pu50D7Qw,"""Rumbi Island Grill""",,"""7325 E Frank Lloyd Wright Blvd""",Scottsdale,AZ,85260,33.6369667,-111.9222616,4,21,0,Hawaiian;Restaurants;Vegetarian,,,,
VHhCLox9ewdqxSJNduTlVA,"""KC Animal Hospital""",,"""10607 N Frank Lloyd Wright Blvd""",Scottsdale,AZ,85259,33.5830512,-111.8321475,4,16,1,Pet Sitting;Pet Groomers;Pets;Pet Services;Veterinarians,,,,
edH8L6RxSfQ78R_51QoDWA,"""Lean Lifestyle""",,"""""",Scottsdale,AZ,85260,33.601973,-111.88792,4,27,1,Food;Food Delivery Services;Breakfast & Brunch;Restaurants,,,,
woeiTM-UuCMqWDsonnjU-g,"""Vitality Skin & Body""",,"""8520 East Shea Blvd, Ste 100""",Scottsdale,AZ,85260,33.583039,-111.897464,4,5,1,Beauty & Spas;Medical Spas;Health & Medical,,,,
ygZSfAsnlztdeWZOlJA2Ug,"""Barro's Pizza""",,"""950 E Baseline Rd, Ste 101""",Tempe,AZ,85283,33.378956,-111.925552,4,72,1,Italian;Restaurants;Pizza;Sandwiches,,,,
roz-ed8kvBF6fwKBPeJ49Q,"""Tutti Santi""",,"""7575 N 16th St, Ste 5""",Phoenix,AZ,85020,33.546583,-112.0469306,4,216,1,Italian;Restaurants,,,,
JymOrvNJiw4RXT4AAJLyIg,"""Lorenzo's Dog Training Team""",,"""3502 E Cactus Rd""",Phoenix,AZ,85032,33.598145,-112.0069922,4,5,1,Pet Training;Pets;Pet Services,,,,
17SOeSzr3835ss6DW_qhwQ,"""Lillian Lottie Couture""",,"""8100 E Indian School Rd, Ste 110""",Scottsdale,AZ,85251,33.4952763,-111.9060195,4,125,1,Shopping;Bridal,,,,
CRoa0JYCzBkR8ArMI6LnCg,"""Cheryl Phipps""",,"""7024 E Osborn Rd, Ste C""",Scottsdale,AZ,85251,33.4878717,-111.929309,4,4,1,Massage;Beauty & Spas,,,,
5AzGqv0jjRMXrcRIE1zCvg,"""Swizzle Inn""",,"""5835 N 16th St, Ste A""",Phoenix,AZ,85016,33.52324474,-112.0468714,4,119,1,Bars;Dive Bars;Nightlife,,,,
hZfOOdU6Iz4PKiPqx_FUdg,"""Candy Addict""",,"""414 S Mill Ave, Ste 119""",Tempe,AZ,85281,33.4259647,-111.9402513,4,47,1,Food;Specialty Food;Candy Stores,,,,
fc1ld6bfdyrgJV-0jqhrUw,"""Anise Cafe""",,"""7539 W Peoria Ave, Ste B104""",Peoria,AZ,85345,33.580238,-112.221038,4,33,0,Thai;Restaurants;Asian Fusion;Vietnamese,,,,
99roNtbb00mOr39a_2Ifzw,"""Arizona Firestone""",,"""1436 N Higley Rd""",Gilbert,AZ,85234,33.3762929,-111.722967,4,13,1,Oil Change Stations;Tires;Automotive;Auto Repair,,,,
VXWuzLLgO6oG_Au0max2pQ,"""Gateway Executive Suites""",,"""4140 E Baseline Rd, Ste 101""",Mesa,AZ,85206,33.379519,-111.744814,4,3,1,Shared Office Spaces;Real Estate;Home Services,,,,
SKt4tM6NBZaVQb6t5kGjWA,"""Sage Hospice""",,"""5111 N Scottsdale Rd, Ste 204""",Scottsdale,AZ,85250,33.5118216,-111.9253581,4,16,1,Health & Medical;Hospice;Home Health Care,,,,
2Yp-Sk-8Co8IduVGJoY3sQ,"""ATA Martial Arts""",,"""4235 W Opportunity Way, Ste 100""",Anthem,AZ,85086,33.86484734,-112.1498317,4,4,1,Fitness & Instruction;Martial Arts;Active Life;Day Camps,,,,
x-gCWVHofOLtiCtXC7y31w,"""Las Brazas""",,"""2950 N 32nd St""",Phoenix,AZ,85018,33.4814408,-112.0129072,4,3,0,Mexican;Restaurants,,,,
OYUo8ji0mQ3NlDsCgHQBjQ,"""Arizona Mini Dental Implant Center""",,"""633 N Gilbert Rd""",Mesa,AZ,85203,33.427198,-111.7875211,4,3,1,Dentists;Health & Medical,,,,
ZUZBA9EBWfML5aSJmH7yvw,"""Arizona Organix""",,"""5301 W Glendale Ave""",Glendale,AZ,85301,33.5383257,-112.172732,4,30,1,Health & Medical;Cannabis Clinics,,,,
5e-nxE0oVt-KG-yxiq8YdQ,"""Trapped in a Room With a Zombie""",,"""5047 East Elliot Rd""",Phoenix,AZ,85044,33.3488818,-111.9765305,4,8,1,Arts & Entertainment;Kids Activities;Active Life;Challenge Courses,,,,
vqmxesrfiZkyC-44e9Qpxg,"""Diamante's Salon and Spa""",,"""20783 N 83rd Ave, Ste 101""",Peoria,AZ,85382,33.6727473,-112.2379071,4,5,0,Beauty & Spas;Nail Salons;Hair Salons,,,,
8ST3ohqFYGK53sMS2y418Q,"""Shutterz Incorporated""",,"""6655 W Frye Rd""",Chandler,AZ,85226,33.298859,-111.95711,4,3,1,Shutters;Windows Installation;Shades & Blinds;Shopping;Home Services;Home Decor;Home & Garden,,,,
TGE_WL_oh-mxbBZ6NbB_Fw,"""Xavier College Preparatory""",,"""4710 N 5th St""",Phoenix,AZ,85012,33.5051739,-112.067263,4,5,1,Education;Middle Schools & High Schools,,,,
YbweWBgYj9T3VqMFJcQlOw,"""Flaming Kabob""",,"""2252 E Baseline Rd""",Mesa,AZ,85204,33.379512,-111.78441,4,177,1,Afghan;Halal;American (Traditional);Mediterranean;Restaurants;Middle Eastern,,,,
Rc14rAZpxuwh36xw_Jo4Vg,"""Lin Nails and Spa""",,"""8115 N 35th Ave, Ste 1""",Phoenix,AZ,85051,33.55535054,-112.1332103,4,4,0,Beauty & Spas;Nail Salons,,,,
EAw27ofC87Kl0ZzWhwAgwg,"""Crowning Kings Barber Shop""",,"""2740 S Alma School, Ste 10""",Mesa,AZ,85210,33.36507535,-111.860757,4,4,1,Barbers;Beauty & Spas,,,,
Bp24FvxMSICd6FcNAwdBKQ,"""Valley Child Care & Learning Center""",,"""14085 N Dysart Rd""",El Mirage,AZ,85335,33.6109526,-112.3412343,4,3,1,Local Services;Child Care & Day Care,,,,
33yClygMVQZb5y9WgOCHLA,"""Zam Zam World Foods""",,"""1638 N 40th St""",Phoenix,AZ,85008,33.4669617,-111.9959631,4,34,0,Specialty Food;Food;Grocery;Restaurants;Ethnic Food;Imported Food;Indian;Halal,,,,
9LwvVV5aU7KK4RpjrI-sYA,"""Retail Laboratory""",,"""2442 E Camelback Rd""",Phoenix,AZ,85016,33.5094383,-112.0292621,4,5,0,Men's Clothing;Fashion;Women's Clothing;Shopping,,,,
8_oVEG3rhm-Kbusd2clRNw,"""Troy Christensen, DDS, MS""",,"""530 N Estrella Pkwy""",Goodyear,AZ,85338,33.4525643,-112.3939171,4,5,1,Orthodontists;Health & Medical;Dentists,,,,
e4QFCaFL5vgjlnSY1JNs3A,"""Blimpie""",,"""7975 N Hayden Rd, Ste D275""",Scottsdale,AZ,85258,33.5532407,-111.897502,4,3,0,Restaurants;Sandwiches,,,,
6TNxoaTubyTNJ07MjXNTbw,"""Modern Family Medicine""",,"""7522 E 1st St""",Scottsdale,AZ,85251,33.492433,-111.918819,4,5,1,Osteopathic Physicians;Naturopathic/Holistic;Meditation Centers;Fitness & Instruction;Doctors;Health & Medical;Acupuncture;Family Practice;Active Life,,,,
NlygCdDcLiDi8bKRoXrNCQ,"""Tip Toe Nails Spa""",,"""20783 N 83rd Ave, Ste 109""",Peoria,AZ,85382,33.6727473,-112.2379071,4,14,0,Beauty & Spas;Nail Salons,,,,
f3DWw-I9Fd19BW7cwMRQKA,"""Consign At Chez""",,"""4702 N 7th Ave""",Phoenix,AZ,85013,33.5059704,-112.0827347,4,5,1,Antiques;Home & Garden;Shopping;Fashion;Used;Vintage & Consignment;Home Decor,,,,
adDU0RLPAGxPME2Y1A6xcg,"""1455 American Grill""",,"""1455 W Elliot Rd, Ste 101""",Gilbert,AZ,85233,33.349441,-111.8212717,4,82,1,Nightlife;Burgers;Salad;Restaurants;Bars;American (New);American (Traditional),,,,
oZcbn7ENit23xbCsyu9xbA,"""Yasu Sushi Bistro""",,"""4316 E Cactus Rd""",Phoenix,AZ,85032,33.59937848,-111.9894767,4,393,1,Sushi Bars;Japanese;Restaurants,,,,
S91O3KYPlqqpCurYMKyREQ,"""AZ Reef Monsters""",,"""4460 E Main St, Ste 101""",Mesa,AZ,85205,33.41650946,-111.7331488,4,33,1,Pets;Local Fish Stores;Pet Stores;Shopping,,,,
nOnyzCNbWCPu-I8XskU1PA,"""Wild Horse West""",,"""8415 W Carefree Hwy""",Peoria,AZ,85383,33.79686666,-112.2421718,4,64,1,Restaurants;American (New),,,,
GdY2L3tJqAjsJ_wjCPlQgQ,"""Midfirst Bank""",,"""4750 E Chandler Blvd""",Phoenix,AZ,85048,33.30579,-111.981018,4,8,1,Financial Services;Banks & Credit Unions,,,,
1ZZoKT0Fp3VT9SzHGx2LlA,"""Bug & Weed Mart""",,"""5030 N Central Ave""",Phoenix,AZ,85012,33.5100647,-112.0741766,4,7,1,Shopping;Pest Control;Home & Garden;Local Services,,,,
FdiZDOs8LbSnBpA_e5R5HQ,"""Jet's Pizza""",,"""4245 S Arizona Ave, Ste 5""",Chandler,AZ,85248,33.24421225,-111.8405226,4,81,1,Sandwiches;Restaurants;Salad;Italian;Pizza,,,,
T3onvOAI5ai7x_C5Eo7bhg,"""Energy Tanning""",,"""7349 N Via Paseo Del Sur""",Scottsdale,AZ,85258,33.5436614,-111.9052495,4,4,0,Beauty & Spas;Tanning,,,,
UwLbFScu6VfYlWEbO3geFA,"""J & B Carpets""",,"""8336 N 7th St""",Phoenix,AZ,85020,33.559821,-112.065735,4,5,1,Carpeting;Home Services,,,,
LDAr89hcti3xeO2rTDyoOQ,"""Crossroads Sports Lounge""",,"""950 N Dysart Rd""",Goodyear,AZ,85338,33.4567027,-112.3426348,4,11,1,Nightlife;Sports Bars;Bars;Pool Halls,,,,
fdsnVDb9rvOBfhait9AqLQ,"""T-Mobile""",,"""2330 W Happy Valley Rd""",Phoenix,AZ,85085,33.714179,-112.109866,3.5,5,1,Shopping;Mobile Phones,,,,
xv-SIqcaN3b4cu3NQgB1Tw,"""In & Out Tags & Title Services""",,"""3170 S Gilbert Rd, Ste 5""",Chandler,AZ,85286,33.260181,-111.7905894,3.5,21,1,Registration Services;Auto Parts & Supplies;Departments of Motor Vehicles;Local Services;Automotive;Public Services & Government,,,,
b5yeeundNzGjUJi72MGELw,"""L'Posh Nails""",,"""4604 S Higley Rd, Ste 101""",Gilbert,AZ,85297,33.2651416,-111.7224872,3.5,47,1,Nail Salons;Beauty & Spas,,,,
zLsgXEuw0jaiQgZmLWUtFA,"""Whataburger""",,"""2901 E Bell Rd""",Phoenix,AZ,85032,33.64026055,-112.0195996,3.5,40,1,Burgers;Restaurants;American (Traditional);Fast Food,,,,
#NAME?,"""Inspec 10 Home Inspection""",,"""""",Scottsdale,AZ,85266,33.7605763,-111.9164779,3.5,7,1,Home Services;Home Inspectors,,,,
a_hZQvAKfHz0fIq8PI-BFw,"""Valley Women for Women""",,"""485 S Dobson Rd, Ste 200""",Chandler,AZ,85224,33.2965461,-111.8755538,3.5,54,1,Health & Medical;Doctors;Obstetricians & Gynecologists,,,,
mYYS7y_Jrh_lK6sAlSGYRQ,"""Banner Northwest Valley Obstetrics and Gynecology""",,"""14418 W Meeker Blvd, Bldg B""",Sun City West,AZ,85375,33.6598045,-112.3699412,3.5,5,1,Doctors;Health & Medical;Obstetricians & Gynecologists,,,,
PKuUfy9BUk9LsMgzDIRr8A,"""McDonald's""",,"""1213 S Greenfield Rd""",Mesa,AZ,85206,33.3934817,-111.7359934,3.5,9,1,Restaurants;Burgers;Fast Food,,,,
dypgKBqw4MHGs13hdHOk6g,"""Epic Valet""",,"""""",Scottsdale,AZ,85250,33.5243639,-111.8985922,3.5,24,1,Limos;Transportation;Professional Services;Parking;Valet Services;Hotels & Travel;Caterers;Automotive;Event Planning & Services,,,,
sWD9ULe0PUpDpglCsAxcCA,"""InStock Furniture""",,"""3547 E Southern Ave""",Mesa,AZ,85204,33.393028,-111.7544769,3.5,11,1,Furniture Stores;Mattresses;Shopping;Home & Garden,,,,
K1xl6XvZPCs8BgsbaVWQiA,"""The Little Kitchen""",,"""7127 E Main St, Ste B""",Mesa,AZ,85207,33.41462573,-111.677297,3.5,21,1,Breakfast & Brunch;Restaurants,,,,
TRJHqPTKFFFglV0OGXS3Ig,"""Baseline Pub""",,"""1825 E Baseline Rd, Ste 1""",Tempe,AZ,85283,33.3779385,-111.9062779,3.5,29,1,Pubs;Nightlife;Bars;Sports Bars,,,,
nQlMWmJ-Zp3Zcpr4wZoVcw,"""The Vault Cafe""",,"""6001 N 24th St""",Phoenix,AZ,85016,33.5251019,-112.028596,3.5,3,0,Breakfast & Brunch;Restaurants;Food;Coffee & Tea;Sandwiches,,,,
yv5lGgCTNm7VVbr6pHB65Q,"""Prime Eye Care""",,"""1940 S Country Club Dr""",Mesa,AZ,85210,33.3803048,-111.8418116,3.5,3,1,Optometrists;Health & Medical,,,,
VX-Zvo03Ikk14ZJVt9QQ3w,"""Earnhardt Chandler Cadillac""",,"""1450 S Gilbert Rd""",Chandler,AZ,85286,33.28544659,-111.7912113,3.5,53,1,Auto Repair;Car Dealers;Automotive,,,,
_LoHNNpQ1rtTYodoAjzM1g,"""Organic Dry Carpet Cleaning""",,"""1418 E Washington St""",Phoenix,AZ,85034,33.4485137,-112.0511925,3.5,6,1,Rugs;Local Services;Carpeting;Shopping;Carpet Cleaning;Carpet Installation;Home & Garden;Home Services,,,,
8uWjN6PZK29_8ar1a1JUAw,"""SPSI""",,"""9014 N 23rd Ave, Ste 7""",Phoenix,AZ,85021,33.5679893,-112.1087407,3.5,3,1,Local Services;Computers;IT Services & Computer Repair;Shopping,,,,
TIRi1TqTE_qboL-szcw63A,"""RWC Building Products""",,"""1918 W Grant St""",Phoenix,AZ,85009,33.4415977,-112.1022613,3.5,7,1,Building Supplies;Flooring;Roofing;Home Services,,,,
orUZFDOvE1_WwWmkdzPvnQ,"""Tara Brodkin, MD""",,"""9070 E Desert Cove Ave, Ste 102""",Scottsdale,AZ,85260,33.5855637,-111.8850328,3.5,51,1,Obstetricians & Gynecologists;Doctors;Health & Medical,,,,
1DEddKWvmWzPIa-6NFh3tw,"""Lakeside Pools""",,"""580 N Bullard Ave, Ste 61""",Goodyear,AZ,85338,33.4529513,-112.3779196,3.5,9,1,Home Services;Pool Cleaners;Landscape Architects;Contractors;Pool & Hot Tub Service,,,,
OjpZ3piwJ-ARzHeUVlngTQ,"""Total Wine & More""",,"""1416 N Litchfield Rd""",Goodyear,AZ,85395,33.46187846,-112.3611202,3.5,54,1,Tobacco Shops;Head Shops;Beer;Wine & Spirits;Shopping;Grocery;Food;Flowers & Gifts,,,,
LYY0KXODhUrkYaZ-xr--Ng,"""Savers""",,"""3517 W Bell Rd""",Phoenix,AZ,85053,33.6384071,-112.1347347,3.5,24,1,Thrift Stores;Shopping,,,,
dFMrUTs-cYOSn4zl2G5l7A,"""Karma Cars of Arizona""",,"""1725 W Williams Dr, Ste 24""",Phoenix,AZ,85027,33.6896223,-112.0963767,3.5,3,0,Car Dealers;Automotive,,,,
kT4HaJ6H4NTheWPHjt0tDw,"""Accident Chiropractic""",,"""6851 S Central Ave""",Phoenix,AZ,85042,33.383241,-112.0730417,3.5,5,1,Chiropractors;Health & Medical,,,,
YkHd_jANsjKWZu42xhkaKw,"""METRO light rail""",,"""101 N 1st Ave, Ste 1300""",Phoenix,AZ,85003,33.4498345,-112.0746995,3.5,165,1,Hotels & Travel;Public Transportation;Transportation;Public Services & Government,,,,
v5ViCQpOhvPP5v1A4RvqXQ,"""Big Two Body Shop""",,"""1120 W Main St""",Mesa,AZ,85201,33.4154829,-111.8553105,3.5,6,1,Automotive;Body Shops,,,,
9nHpqlu7be1466wdo_t5kQ,"""Red Robin Gourmet Burgers""",,"""6632 E Superstition Springs Blvd""",Mesa,AZ,85206,33.38545077,-111.6880869,3.5,105,1,Restaurants;Burgers;American (Traditional),,,,
NOa2huwFeKWz2TP-sjhZhA,"""Tortas Ahogadas George""",,"""9550 West Van Buren St, Ste 17""",Tolleson,AZ,85353,33.45119734,-112.2652732,3.5,17,1,Restaurants;Mexican,,,,
EBc1XEk6YbqD4UBu6q8RIw,"""Hissyfits""",,"""7036 N 7th St""",Phoenix,AZ,85015,33.53948787,-112.0654607,3.5,71,1,Baby Gear & Furniture;Children's Clothing;Used;Vintage & Consignment;Shopping;Fashion,,,,
dKXTx44r5odwH1app6HeUA,"""Pendleton Pediatrics""",,"""1445 W Chandler Blvd""",Chandler,AZ,85224,33.3054236,-111.8659653,3.5,17,1,Pediatricians;Health & Medical;Doctors,,,,
MHDmbGEMu5Tv69UqOgIDSQ,"""Litchfield Park Library""",,"""101 W Wigwam Blvd""",Litchfield Park,AZ,85340,33.4929042,-112.3586706,3.5,3,1,Restaurants;Libraries;Public Services & Government;Pizza,,,,
HWdU37fQp610Kkgk-dlsew,"""Desert Schools Federal Credit Union""",,"""2355 S Alma School Rd""",Mesa,AZ,85210,33.371938,-111.858859,3.5,9,1,Auto Loan Providers;Banks & Credit Unions;Automotive;Financial Services,,,,
Suqo-sO2n3oDBC8ahVIzyw,"""Circle K""",,"""2439 W Union Hills Dr""",Phoenix,AZ,85027,33.6542956,-112.1114687,3.5,3,1,Gas Stations;Automotive,,,,
6VPVMbIcKe9E_voDuRtWcg,"""Holiday Hound House""",,"""3415 S 157th St""",Gilbert,AZ,85297,33.2881831,-111.7442203,3.5,6,1,Pet Services;Pet Training;Pets;Pet Sitting,,,,
veQpiduzq83yYc0jQzCIPQ,"""Desert Fitness""",,"""4658 S Higley Rd, Ste 101""",Gilbert,AZ,85297,33.266185,-111.722369,3.5,22,1,Gyms;Active Life;Sports Clubs;Beauty & Spas;Tanning;Fitness & Instruction,,,,
ZLhUJiLCk4WtHRzXS-nF0A,"""Nordstrom Rack""",,"""2620 W Chandler Blvd""",Chandler,AZ,85224,33.3076851,-111.8869727,3.5,50,1,Shopping;Department Stores;Shoe Stores;Fashion;Women's Clothing,,,,
jSnvqlfK6e0WtUCj3yM9iw,"""Dr. Clean Tile & Carpet""",,"""2288 E Chapala St""",Gilbert,AZ,85234,33.358894,-111.741219,3.5,3,1,Carpeting;Carpet Cleaning;Home Services;Flooring;Local Services,,,,
86EuzeJeuSsmj6iy6-Xilw,"""Eye Care For Animals""",,"""808 N Hayden Rd""",Scottsdale,AZ,85257,33.4562209,-111.9094856,3.5,3,1,Pets;Veterinarians,,,,
nzhMXOpDdP-I6SyOsuoR2Q,"""Arizona Avenue Animal Clinic""",,"""7 W Knox Rd""",Chandler,AZ,85225,33.3277116,-111.8426266,3.5,42,1,Veterinarians;Pet Sitting;Pets;Pet Services;Pet Groomers,,,,
5UrU716-2DF6Z5wEhIHG4A,"""A-E Advant-Edge""",,"""9715 W Peoria Ave""",Peoria,AZ,85345,33.57997,-112.268863,3.5,8,1,Home Services;Landscaping,,,,
MldtbULi0uqWxduSyE663w,"""XL California Burger Company""",,"""3653 W Van Buren St""",Phoenix,AZ,85009,33.4510006,-112.1384358,3.5,15,1,Breakfast & Brunch;Burgers;Restaurants;Fast Food;American (Traditional),,,,
ixMn9-aySOJwZewSTft43w,"""Savers""",,"""5542 E Thomas Rd""",Phoenix,AZ,85018,33.4804507,-111.9614488,3.5,8,0,Shopping;Thrift Stores,,,,
4j0WfdS_lHG9uSH7cd1PFg,"""Chronic Tacos""",,"""245 E Bell Rd, Ste A-2""",Phoenix,AZ,85022,33.63981916,-112.0722013,3.5,158,1,Tacos;Breakfast & Brunch;Mexican;Salad;Restaurants,,,,
Ci2eT3RPuX2hGkBBJn40yw,"""The Orchard""",,"""244 North Country Club Dr""",Mesa,AZ,85201,33.4199328,-111.8403649,3.5,22,1,Computers;Shopping;Electronics,,,,
-1UMR00eXtwaeh59pEiDjA,"""Matt's Big Breakfast""",,"""3800 E Sky Harbor Blvd, Terminal 4, Gate B5""",Phoenix,AZ,85034,33.43693399,-111.9966364,3.5,325,1,Food;Breakfast & Brunch;Sandwiches;Bars;Cocktail Bars;Nightlife;Restaurants,,,,
e4r558juJCsIuSNJbCpysQ,"""Horizon Eye Specialists & Lasik Center""",,"""18325 N Allied Way, Ste 100""",Phoenix,AZ,85054,33.67117562,-111.9402123,3.5,39,1,Laser Eye Surgery/Lasik;Doctors;Ophthalmologists;Optometrists;Health & Medical,,,,
q2NH7poyRbXezeGcIfomtQ,"""Discount Auto Sales""",,"""2640 W Adams St""",Phoenix,AZ,85009,33.4493411,-112.1172645,3.5,8,1,Car Brokers;Automotive;Car Dealers;Auto Parts & Supplies,,,,
Nc7-nyG_RzXrEqBuxihcgQ,"""BJ's Restaurant & Brewhouse""",,"""3155 W Chandler Blvd""",Chandler,AZ,85226,33.299271,-111.898257,3.5,321,1,Breweries;American (New);Restaurants;Pizza;Food,,,,
6yB3tPEdlIcfXT8k_I2UFw,"""Coffee, Tea & Me""",,"""9784 W Northern Ave, Ste 1235""",Peoria,AZ,85345,33.5514914,-112.2701358,3.5,17,0,Coffee & Tea;Food,,,,
g-I48SaHtdIGR5ZEoVeNFw,"""Sushi Ken""",,"""4206 E Chandler Blvd""",Phoenix,AZ,85073,33.305739,-111.992238,3.5,324,1,Japanese;Seafood;Sushi Bars;Restaurants,,,,
7XWlQ99OQHgXhKMEszeGUg,"""Hobby Lobby""",,"""4643 E Cactus Rd""",Phoenix,AZ,85032,33.5976421,-111.9828617,3.5,46,1,Shopping;Art Supplies;Wedding Planning;Home & Garden;Hobby Shops;Home Decor;Event Planning & Services;Arts & Crafts,,,,
8tPZJ5XSBb2jTcxsytpCyw,"""Pita Paradise""",,"""21001 N Tatum Blvd, Ste 36-1170""",Phoenix,AZ,85073,33.4499,-112.0739,3.5,9,0,Restaurants;Greek,,,,
gAgSbqkEJnj9cvIBrRtX_A,"""Desert Living General Contractors""",,"""23233 N Pima Rd""",Scottsdale,AZ,85255,33.6966502,-111.8892545,3.5,3,1,Home Services;Contractors;Handyman;Painters,,,,
NYVLwepYWdyJaY7WzkDcfg,"""Famous Nails""",,"""1035 N Ellsworth Rd, Ste 106""",Mesa,AZ,85207,33.4349032,-111.6312778,3.5,15,1,Nail Salons;Beauty & Spas,,,,
8PxFZpufeUmRHpJIOhLPdw,"""NextCare Urgent Care""",,"""6343 S Higley Rd""",Gilbert,AZ,85298,33.234988,-111.719795,3.5,5,1,Urgent Care;Medical Centers;Health & Medical;Doctors,,,,
nlU0Gp7KCN2hjIzcTdWy0w,"""Golden Bowl Chinese Food""",,"""3208 E Cactus Rd""",Phoenix,AZ,85032,33.5974201,-112.0123844,3.5,10,0,Restaurants;Chinese,,,,
0fq5tnKGWSCn7T5WOlbchQ,"""QuikTrip""",,"""9010 N 19th Ave""",Phoenix,AZ,85021,33.5682243,-112.1001401,3.5,3,1,Automotive;Gas Stations;Convenience Stores;Food,,,,
-41zMmydtXSNEiHKL5a4vQ,"""Arizona Pools and Landscape""",,"""515 E Carefree Hwy""",Phoenix,AZ,85085,33.4483771,-112.0740373,3.5,4,1,Pool Cleaners;Active Life;Landscaping;Contractors;Pool & Hot Tub Service;Home Services;Swimming Pools;Professional Services,,,,
lmfgaDVLUeLV5bVXadrlBA,"""Diamond Jim's""",,"""10001 W Bell Rd, Ste 127""",Sun City,AZ,85351,33.637239,-112.275823,3.5,5,1,Jewelry Repair;Watches;Jewelry;Shopping;Local Services,,,,
